ID,invoiceNumber_jaro,invoiceNumber_jaro_inv,invoiceNumber_damlev,invoiceNumber_q2,invoiceNumber_q3,invoiceNumber_long2,invoiceNumber_long3,invoiceNumber_sw,suppName_jaro,suppName_damlev,suppName_q2,suppName_q3,suppName_long2,suppName_long3,suppName_long4,same_suppRef,same_baseAmount,same_enteredDate,same_paidDate,same_user,duplicate
2582,0.797333333,0.733333333,0.6,0.5,0.333333333,0.6,0.6,0.6,1,1,1,1,0.75,0.75,0.75,1,0,1,1,1,0
2583,0.85,0.75,0.625,0.571428571,0.5,0.625,0.625,0.625,1,1,1,1,1,1,1,1,1,1,1,1,0
2584,0.563131313,0.446969697,0.181818182,0,0,0,0,0.106666667,0.427777778,0.126388889,0,0,0,0,0,0,0,1,0,0,0
2585,0.981333333,0.933333333,0.9,0.888888889,0.875,0.9,0.9,0.9,1,1,1,1,1,1,0.666666667,1,1,1,1,1,0
2586,0.975238095,0.952380952,0.857142857,0.909090909,0.888888889,0.923076923,0.923076923,0.923076923,1,1,1,1,1,1,1,1,0,1,0,1,1
2587,1,1,1,1,1,1,1,1,0.446688034,0.180769231,0.092261905,0,0.15320911,0,0,0,0,1,0,0,1
2588,1,1,1,1,1,1,1,1,0.666666667,0.666666667,0.666666667,0.666666667,0.5,0.5,0.5,0,1,1,0,0,1
2589,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,0.666666667,1,0,1,1,1,1
2590,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,1,1,1,1,0
2591,0.9,0.846666667,0.75,0.571428571,0.5,0.625,0.625,0.625,1,1,1,1,1,1,0.75,1,1,1,1,0,1
2592,0.967272727,0.909090909,0.727272727,0.823529412,0.8,0.842105263,0.842105263,0.842105263,1,1,1,1,1,0.666666667,0.333333333,1,0,1,0,1,0
2593,0.666666667,0.666666667,0.25,0,0,0,0,0.25,1,1,1,1,1,1,0.666666667,1,0,1,0,1,1
2594,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,0.666666667,1,0,1,1,1,1
2595,0.927407407,0.505555556,0.533333333,0.666666667,0.631578947,0.695652174,0.695652174,0.695652174,1,1,1,1,1,0.833333333,0.833333333,1,0,1,0,1,1
2596,0.933333333,0.888888889,0.833333333,0.8,0.75,0.833333333,0.833333333,0.833333333,1,1,1,1,1,1,0.666666667,1,1,1,1,1,0
2597,0.956666667,0.821428571,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
2598,0.683333333,0.683333333,0.25,0.285714286,0,0.5,0,0.25,0.500154321,0.146296296,0,0,0,0,0,0,0,0,0,0,1
2599,0.976666667,0.992222222,0.916666667,0.857142857,0.736842105,0.956521739,0.782608696,0.852173913,1,1,1,1,1,0.5,0,1,0,1,0,1,1
2600,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0.666666667,1,0,0,1,1,0
2601,0.967407407,0.884259259,0.777777778,0.875,0.714285714,0.777777778,0.777777778,0.777777778,1,1,1,1,1,1,1,1,0,1,1,1,0
2602,0.981666667,0.958333333,0.875,0.923076923,0.909090909,0.933333333,0.933333333,0.933333333,1,1,1,1,1,0.666666667,0.333333333,1,0,1,0,0,0
2603,0.806332442,0.732352941,0.45,0.4,0.303030303,0.486486486,0.378378378,0.378378378,1,1,1,1,0.75,0.75,0.75,1,0,1,1,0,0
2604,1,1,1,1,1,1,1,1,1,1,1,1,0.857142857,0.857142857,0.571428571,1,0,1,0,0,0
2605,0.988888889,0.944444444,0.833333333,0.9,0.888888889,0.909090909,0.909090909,0.909090909,0.806018519,0.708333333,0.611111111,0.583333333,0.590909091,0.5,0.5,0,0,1,0,1,0
2606,0.933333333,0.954666667,0.8,0.857142857,0.8,0.888888889,0.888888889,0.888888889,0.737118828,0.464082214,0.374338624,0.291666667,0.3625,0.25,0.25,0,0,1,0,0,1
2607,0.99829932,0.976190476,0.928571429,0.96,0.956521739,0.962962963,0.962962963,0.962962963,1,1,1,1,1,1,1,1,0,1,1,1,1
2608,0.99,0.9925,0.95,0.918918919,0.857142857,0.974358974,0.974358974,0.912820513,1,1,1,1,1,1,1,1,1,1,0,0,1
2609,0.985333333,0.972,0.9,0.823529412,0.666666667,0.947368421,0.736842105,0.821052632,0.488888889,0.233333333,0,0,0,0,0,0,0,1,0,0,1
2610,0.987878788,0.939393939,0.909090909,0.9,0.888888889,0.909090909,0.909090909,0.909090909,1,1,1,1,1,1,0.833333333,1,0,1,0,0,1
2611,0.95,0.93,0.875,0.714285714,0.5,0.875,0.625,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
2612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,1,0,1,0
2613,0.924444444,0.888888889,0.666666667,0.6,0.5,0.666666667,0.666666667,0.666666667,1,1,1,1,0.833333333,0.833333333,0.333333333,1,0,1,0,1,0
2614,0.963333333,0.916666667,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,0.5,1,1,1,1,1,0
2615,0.621052632,0.503508772,0.210526316,0.181818182,0,0.166666667,0,0.166666667,0.291606542,0.083333333,0,0,0,0,0,0,0,1,0,0,0
2616,0.437037037,0.533333333,0.222222222,0,0,0,0,0.142857143,0.665267857,0.409821429,0.310119048,0.225,0.288888889,0.2,0,0,0,0,0,1,1
2617,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,1,0,1,1
2618,0.981666667,0.958333333,0.875,0.923076923,0.909090909,0.933333333,0.933333333,0.933333333,1,1,1,1,1,1,0.666666667,1,0,1,0,0,1
2619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,1,1,1,1
2620,0.855238095,0.742857143,0.714285714,0.5,0.2,0.714285714,0.428571429,0.571428571,0.547236251,0.15513468,0.073202614,0,0.148606811,0,0,0,1,1,1,1,0
2621,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,0,1,1,1,0
2622,1,1,1,1,1,1,1,1,0.44494709,0.177116402,0.048484848,0,0.061538462,0,0,0,0,1,0,1,1
2623,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.5,1,0,1,1,1,0
2624,0.902777778,0.961481481,0.888888889,0.875,0.571428571,0.888888889,0.666666667,0.777777778,1,1,1,1,0.857142857,0.785714286,0.571428571,1,0,1,0,0,1
2625,1,1,1,1,1,1,1,1,0.833333333,0.857142857,0.833333333,0.833333333,0.666666667,0.666666667,0.666666667,0,0,1,0,1,1
2626,0.909333333,0.866666667,0.8,0.75,0.666666667,0.8,0.8,0.8,1,1,1,1,1,0.833333333,0.666666667,1,1,1,1,1,0
2627,0.913333333,0.722222222,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
2628,1,1,1,1,1,1,1,1,0.75878836,0.636111111,0.506944444,0.458333333,0.575757576,0.575757576,0.575757576,0,0,1,0,0,1
2629,0.909333333,0.866666667,0.8,0.75,0.666666667,0.8,0.8,0.8,1,1,1,1,1,0.666666667,0.666666667,1,0,1,0,1,0
2630,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,1,0,1,1
2631,0.5,0.5,0.25,0,0,0,0,0.125,0.459444444,0.1875,0,0,0,0,0,0,0,0,0,0,1
2632,1,1,1,1,1,1,1,1,0.85218254,0.794642857,0.785714286,0.785714286,0.571428571,0.428571429,0.428571429,1,0,1,0,0,1
2633,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,0
2634,1,1,1,1,1,1,1,1,0.924074074,0.844444444,0.8,0.8,0.8,0.6,0.4,0,0,1,0,1,1
2635,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,0,0,0,0,1
2636,1,1,1,1,1,1,1,1,0.851010101,0.652146465,0.554761905,0.53340081,0.572250639,0.572250639,0.322250639,0,0,1,0,0,1
2637,0.873333333,0.833333333,0.75,0.666666667,0.5,0.75,0.75,0.75,1,1,1,1,1,1,0.333333333,1,1,1,1,1,0
2638,0.938666667,0.976,0.9,0.777777778,0.75,0.8,0.8,0.8,1,1,1,1,1,1,0.75,1,1,1,0,1,1
2639,0.965925926,0.983703704,0.888888889,0.8,0.769230769,0.823529412,0.823529412,0.8,1,1,1,1,1,1,0.666666667,1,0,1,0,1,1
2640,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2641,0.963333333,0.916666667,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,0.666666667,1,1,1,1,1,0
2642,0.933333333,0.954666667,0.8,0.857142857,0.8,0.888888889,0.888888889,0.888888889,1,1,1,1,1,1,0.75,1,0,1,0,0,1
2643,0.939814815,0.884259259,0.777777778,0.625,0.571428571,0.666666667,0.666666667,0.666666667,1,1,1,1,1,0.666666667,0.333333333,1,0,1,1,1,0
2644,1,1,1,1,1,1,1,1,0.516843034,0.240740741,0.083333333,0,0.222222222,0,0,0,0,1,1,1,0
2645,0.968441815,0.976331361,0.923076923,0.833333333,0.727272727,0.923076923,0.923076923,0.846153846,1,1,1,1,0.8,0.8,0.6,1,1,1,1,1,0
2646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2647,0.992613112,0.951061865,0.894736842,0.882352941,0.8125,0.944444444,0.833333333,0.866666667,1,1,1,1,1,1,1,1,0,1,0,0,1
2648,0.851851852,0.922962963,0.666666667,0.625,0.571428571,0.666666667,0.666666667,0.6,1,1,1,1,1,1,1,1,0,1,0,1,0
2649,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.5,0.5,1,0,1,0,0,1
2650,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,1,0,1,1
2651,0.509259259,0.509259259,0.25,0,0,0,0,0.057142857,0.31468254,0.075,0,0,0,0,0,0,1,1,0,1,0
2652,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0.666666667,0,0,1,0,1,1
2653,0.963333333,0.916666667,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0
2654,1,1,1,1,1,1,1,1,0.515931985,0.193445443,0.048214286,0,0.0625,0,0,0,0,1,0,0,1
2655,1,1,1,1,1,1,1,1,0.950320513,0.903846154,0.888888889,0.875,0.8,0.75,0.5,0,0,1,0,1,0
2656,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,0,1,0,1,0
2657,0.574074074,0.453703704,0.222222222,0,0,0,0,0.153846154,0.531944444,0.208333333,0.051282051,0,0.088888889,0,0,0,0,1,0,0,1
2658,0.927619048,0.927619048,0.857142857,0.666666667,0.4,0.857142857,0.857142857,0.714285714,1,1,1,1,1,1,1,1,0,1,0,1,1
2659,0.642857143,0.642857143,0.142857143,0,0,0,0,0.153846154,0.493055556,0.229166667,0,0,0,0,0,0,0,1,0,0,0
2660,0.942857143,0.904761905,0.714285714,0.666666667,0.6,0.714285714,0.714285714,0.714285714,1,1,1,1,1,1,0.75,1,1,1,1,1,0
2661,1,1,1,1,1,1,1,1,0.601190476,0.218915344,0.12078373,0,0.251984127,0,0,0,0,1,0,0,1
2662,0.955555556,0.943703704,0.888888889,0.75,0.571428571,0.888888889,0.888888889,0.777777778,1,1,1,1,1,1,0.75,1,1,1,1,1,0
2663,0.878518519,0.834188034,0.866666667,0.785714286,0.692307692,0.866666667,0.733333333,0.8,1,1,1,1,1,1,0.5,1,0,1,0,1,1
2664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2665,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,0.666666667,1,0,1,1,1,1
2666,0.909333333,0.866666667,0.8,0.75,0.666666667,0.8,0.8,0.8,1,1,1,1,1,1,0.8,1,0,1,1,0,0
2667,1,1,1,1,1,1,1,1,0.539781746,0.202232143,0.115384615,0,0.133333333,0,0,0,1,1,1,0,1
2668,0.95047619,0.904761905,0.857142857,0.833333333,0.8,0.857142857,0.857142857,0.857142857,1,1,1,1,1,0.666666667,0.333333333,1,0,1,1,1,0
2669,0.92,0.935238095,0.857142857,0.666666667,0.4,0.857142857,0.571428571,0.714285714,1,1,1,1,1,1,1,1,0,1,0,0,1
2670,0.913333333,0.777777778,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
2671,0.797333333,0.733333333,0.6,0.5,0.333333333,0.6,0.6,0.6,1,1,1,1,1,0.666666667,0.666666667,1,1,1,1,1,0
2672,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2673,0.896,0.728380952,0.7,0.555555556,0.5,0.6,0.6,0.6,0.490634921,0.15,0,0,0,0,0,0,0,1,1,1,0
2674,0.981333333,0.896296296,0.9,0.888888889,0.875,0.9,0.9,0.9,1,1,1,1,1,1,0.75,1,0,1,1,1,0
2675,0.9,0.833333333,0.625,0.571428571,0.5,0.625,0.625,0.625,1,1,1,1,1,1,1,1,1,1,1,1,0
2676,1,1,1,1,1,1,1,1,0.413580247,0.148148148,0,0,0,0,0,0,0,1,0,1,0
2677,1,1,1,1,1,1,1,1,0.306299603,0.069196429,0,0,0,0,0,0,0,1,0,0,1
2678,1,1,1,1,1,1,1,1,0.501322751,0.211805556,0.076923077,0,0.133333333,0,0,0,1,1,1,0,0
2679,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8,0.8,1,0,1,0,0,1
2680,1,1,1,1,1,1,1,1,0.531834215,0.208664021,0.157142857,0,0.268907563,0,0,0,0,1,0,0,1
2681,0.977777778,0.968888889,0.888888889,0.625,0.428571429,0.777777778,0.555555556,0.622222222,1,1,1,1,1,0.5,0.5,1,1,1,0,0,0
2682,0.913333333,0.833333333,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
2683,0.933333333,0.954666667,0.8,0.857142857,0.8,0.888888889,0.888888889,0.888888889,1,1,1,1,1,1,1,1,0,1,0,0,1
2684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
2685,0.933333333,0.888888889,0.833333333,0.8,0.75,0.833333333,0.833333333,0.833333333,1,1,1,1,1,1,1,1,0,1,1,1,0
2686,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,1,0,1,1
2687,0,0,0,0,0,0,0,0,0.744708995,0.595238095,0.537037037,0.444444444,0.654545455,0.533333333,0.333333333,0,0,1,0,1,0
2688,0.981666667,0.958333333,0.875,0.923076923,0.909090909,0.933333333,0.933333333,0.933333333,1,1,1,1,0.5,0.25,0.25,1,0,1,0,0,1
2689,0.903353057,0.414529915,0.461538462,0.588235294,0.533333333,0.631578947,0.631578947,0.631578947,1,1,1,1,1,1,0.666666667,1,0,1,0,1,1
2690,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
2691,0.888888889,0.933333333,0.833333333,0.8,0.75,0.833333333,0.833333333,0.8,1,1,1,1,1,1,1,1,0,1,0,0,1
2692,1,1,1,1,1,1,1,1,0.516843034,0.240740741,0.083333333,0,0.222222222,0,0,0,0,1,0,1,0
2693,1,1,1,1,1,1,1,1,0.516843034,0.240740741,0.083333333,0,0.222222222,0,0,0,0,1,1,1,0
2694,0.963333333,0.916666667,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,0.75,1,0,1,1,1,0
2695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,1,1,1,1
2696,0.941333333,0.866666667,0.7,0.666666667,0.625,0.7,0.7,0.7,1,1,1,1,1,0.666666667,0.333333333,1,1,1,1,1,1
2697,0.931851852,0.967407407,0.888888889,0.75,0.714285714,0.777777778,0.777777778,0.777777778,1,1,1,1,1,1,0.5,1,0,1,1,1,1
2698,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,0.666666667,1,0,1,1,1,1
2699,0.954666667,0.933333333,0.8,0.857142857,0.8,0.888888889,0.888888889,0.888888889,1,1,1,1,0.8,0.8,0.6,1,0,1,0,0,1
2700,0.547619048,0.761904762,0.285714286,0,0,0,0,0.222222222,1,1,1,1,1,1,1,1,1,1,1,1,1
2701,0.998027613,0.974358974,0.923076923,0.956521739,0.952380952,0.96,0.96,0.96,1,1,1,1,1,1,1,1,0,1,1,1,1
2702,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
2703,0.913333333,0.833333333,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
2704,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,1,1,1,1
2705,0.944,0.933333333,0.8,0.75,0.571428571,0.888888889,0.666666667,0.755555556,1,1,1,1,1,1,0.666666667,1,0,1,0,0,1
2706,0.942857143,0.904761905,0.714285714,0.8,0.75,0.833333333,0.833333333,0.833333333,1,1,1,1,1,1,0.5,1,0,1,0,0,1
2707,0.923333333,0.956666667,0.875,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
2708,0.558333333,0.575,0.3,0.125,0,0.222222222,0,0.177777778,0.612191358,0.268518519,0.116578483,0,0.198693282,0,0,0,0,1,0,0,0
2709,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,1,0,0,1
2710,1,1,1,1,1,1,1,1,0.688968254,0.291666667,0.153846154,0.060606061,0.222222222,0.133333333,0,0,0,1,0,0,1
2711,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0.666666667,0,1,0,1,0,1,1
2712,0.984220907,0.896449704,0.923076923,0.833333333,0.727272727,0.923076923,0.923076923,0.846153846,1,1,1,1,1,1,0.75,1,1,1,1,1,0
2713,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8,0.6,1,0,1,0,0,1
2714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
2715,0.963333333,0.821428571,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,0.8,0.8,0.6,1,1,1,1,1,0
2716,1,1,1,1,1,1,1,1,0.675529101,0.596428571,0.491452991,0.45,0.472727273,0.4,0.4,0,0,1,0,0,1
2717,0.955353535,0.966666667,0.916666667,0.818181818,0.7,0.916666667,0.916666667,0.833333333,1,1,1,1,1,1,0.75,1,0,1,1,1,0
2718,0.987878788,0.906060606,0.909090909,0.9,0.888888889,0.909090909,0.909090909,0.909090909,1,1,1,1,1,1,0.75,1,0,1,1,1,0
2719,0.949333333,0.965333333,0.9,0.777777778,0.625,0.9,0.9,0.8,1,1,1,1,1,1,0.333333333,1,0,1,0,1,1
2720,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0.666666667,1,0,1,0,0,1
2721,0.981818182,0.993939394,0.909090909,0.947368421,0.941176471,0.952380952,0.952380952,0.952380952,0.328703704,0.145833333,0,0,0,0,0,0,0,1,0,1,1
2722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,1,0,1,1
2723,0.5,0.583333333,0.125,0,0,0,0,0.125,0.449404762,0.202380952,0,0,0,0,0,0,0,1,0,0,0
2724,0.998518519,0.977777778,0.933333333,0.962962963,0.96,0.965517241,0.965517241,0.965517241,1,1,1,1,1,1,1,1,0,1,1,1,1
2725,1,1,1,1,1,1,0,1,0.522065897,0.198051948,0.052083333,0,0.111111111,0,0,0,0,0,0,1,0
2726,0.913333333,0.833333333,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
2727,1,1,1,1,1,1,1,1,0.372685185,0.166666667,0.104166667,0,0.133333333,0,0,0,0,1,0,0,1
2728,1,1,1,1,1,1,1,1,0.717813051,0.368055556,0.260561661,0.055555556,0.375,0.125,0,0,0,0,0,1,0
2729,0.963333333,0.916666667,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0
2730,1,1,1,1,1,1,1,1,0.277124881,0.130698006,0.029166667,0,0.045454545,0,0,0,0,1,0,0,1
2731,0.493589744,0.493589744,0.076923077,0,0,0,0,0.08,0.649359668,0.404031385,0.28125,0.225,0.28,0.2,0,0,0,1,0,0,0
2732,1,1,1,1,1,1,1,1,0.634259259,0.513888889,0.416666667,0.416666667,0.5,0.5,0,0,0,1,0,1,1
2733,0.975238095,0.952380952,0.857142857,0.909090909,0.888888889,0.923076923,0.923076923,0.923076923,1,1,1,1,1,1,1,1,0,1,0,0,1
2734,0.587301587,0.476190476,0.333333333,0,0,0,0,0.075,0.512407407,0.284583333,0.059166667,0,0.091503268,0,0,0,0,0,0,0,0
2735,1,1,1,1,1,1,1,1,0.590416667,0.389880952,0.273214286,0.192857143,0.40981241,0.227272727,0.227272727,0,0,1,0,1,1
2736,0.930666667,0.825,0.7,0.555555556,0.5,0.6,0.6,0.6,1,1,1,1,1,1,1,1,1,1,1,1,0
2737,0.963333333,0.916666667,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0
2738,0.577777778,0.577777778,0.333333333,0,0,0,0,0.145454545,0.56366843,0.283597884,0.155555556,0.083333333,0.166666667,0.166666667,0,0,1,1,1,0,0
2739,0.931851852,0.967407407,0.888888889,0.75,0.714285714,0.777777778,0.777777778,0.777777778,1,1,1,1,1,1,1,1,0,1,0,1,1
2740,0.85,0.683333333,0.625,0.571428571,0.5,0.625,0.625,0.625,1,1,1,1,1,1,1,1,1,1,1,1,0
2741,1,1,1,1,1,1,1,1,0.465683207,0.200322455,0.119342105,0.054901961,0.126984127,0.068027211,0.068027211,0,0,1,0,0,1
2742,0.9,0.833333333,0.625,0.571428571,0.5,0.625,0.625,0.625,1,1,1,1,1,1,1,1,0,1,0,1,0
2743,0.857142857,0.93877551,0.571428571,0.7,0.666666667,0.727272727,0.727272727,0.727272727,1,1,1,1,1,1,0.5,1,0,1,0,0,1
2744,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8,0.8,1,0,1,0,1,1
2745,0.734222222,0.711111111,0.4,0.142857143,0,0.5,0,0.225,0.469894342,0.233537296,0.148209064,0.034313725,0.243386243,0.095238095,0,0,0,0,0,0,0
2746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
2747,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0.666666667,0,1,0,1,0,1,1
2748,0.472222222,0.583333333,0.125,0,0,0,0,0.1,1,1,1,1,0.8,0.8,0,1,0,1,0,1,1
2749,0.921428571,0.869047619,0.75,0.571428571,0.5,0.625,0.625,0.625,1,1,1,1,1,1,1,1,1,1,1,1,0
2750,1,1,1,1,1,1,1,1,0.719246032,0.46875,0.400641026,0.291666667,0.45,0.25,0,0,0,1,0,1,0
2751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2752,0.924444444,0.822222222,0.666666667,0.6,0.5,0.666666667,0.666666667,0.666666667,1,1,1,1,0.8,0.8,0.6,1,0,1,0,0,0
2753,0.976,0.85,0.8,0.875,0.857142857,0.888888889,0.888888889,0.888888889,1,1,1,1,1,1,1,1,0,1,0,1,1
2754,0.967407407,0.925925926,0.777777778,0.857142857,0.833333333,0.875,0.875,0.875,0.633818342,0.398148148,0.333333333,0.333333333,0.166666667,0.166666667,0.166666667,0,0,1,0,0,1
2755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333,1,0,1,0,1,1
2756,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,0.666666667,1,0,0,0,1,1
2757,0.566666667,0.45,0.1,0,0,0,0,0.142857143,0.459235209,0.240692641,0.118498168,0,0.065,0,0,0,0,1,0,0,0
2758,0,0,0,0,0,0,0,0,0.638558201,0.458829365,0.336538462,0.291666667,0.316666667,0.25,0.25,0,0,1,0,0,0
2759,0.885714286,0.742857143,0.714285714,0.666666667,0.6,0.714285714,0.714285714,0.714285714,1,1,1,1,1,1,0.5,1,1,1,1,1,0
2760,0.437037037,0.911111111,0.555555556,0.666666667,0.6,0.714285714,0.714285714,0.714285714,0.607194324,0.143939394,0.026666667,0,0.049382716,0,0,0,0,1,0,1,1
2761,0.978888889,0.99,0.916666667,0.857142857,0.736842105,0.956521739,0.956521739,0.852173913,1,1,1,1,1,1,1,1,0,1,0,0,1
2762,0.813333333,0.777777778,0.666666667,0.5,0,0.666666667,0,0.666666667,1,1,1,1,0.6,0.6,0.4,1,1,1,1,1,0
2763,0.975238095,0.952380952,0.857142857,0.909090909,0.888888889,0.923076923,0.923076923,0.923076923,1,1,1,1,1,1,0.75,1,0,0,0,0,0
2764,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,0,1,1,1,0
2765,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
2766,0.446969697,0.446969697,0,0,0,0,0,0.133333333,0.433862434,0.197619048,0.05,0,0.055555556,0,0,0,0,1,0,0,0
2767,0.572222222,0.588888889,0.25,0,0,0,0,0.054545455,0.601388889,0.4375,0.375,0.375,0.25,0.25,0,0,0,1,1,1,0
2768,0.986666667,0.962962963,0.888888889,0.933333333,0.923076923,0.941176471,0.941176471,0.941176471,1,1,1,1,1,1,0.833333333,1,0,1,0,0,1
2769,0.523809524,0.523809524,0.285714286,0,0,0,0,0.142857143,0.654761905,0.41765873,0.3125,0.291666667,0.321428571,0.25,0.25,0,1,1,1,1,0
2770,0.941333333,0.825,0.7,0.666666667,0.625,0.7,0.7,0.7,1,1,1,1,1,1,0.5,1,0,1,1,1,0
2771,0.913333333,0.777777778,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
2772,0.96,0.888888889,0.666666667,0.777777778,0.75,0.8,0.8,0.8,1,1,1,1,1,1,1,1,0,1,0,1,1
2773,0.913333333,0.833333333,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
2774,0.916666667,0.936666667,0.75,0.8,0.666666667,0.857142857,0.857142857,0.857142857,1,1,1,1,1,1,0.333333333,1,0,1,0,0,1
2775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,0,1,0,0,1
2776,0.979393939,0.984242424,0.909090909,0.842105263,0.705882353,0.952380952,0.952380952,0.838095238,1,1,1,1,1,1,0.8,0,1,1,1,0,1
2777,0.442002442,0.442002442,0.153846154,0.111111111,0,0.2,0,0.14,0.525462963,0.28125,0.154761905,0.069444444,0.125,0.125,0,0,0,1,0,0,0
2778,0.973333333,0.925925926,0.888888889,0.875,0.857142857,0.888888889,0.888888889,0.888888889,1,1,1,1,1,0.666666667,0.666666667,1,1,1,1,1,0
2779,1,1,1,1,1,1,1,1,0.586746032,0.384285714,0.292063492,0.266666667,0.391304348,0.333333333,0.333333333,0,0,1,0,0,1
2780,1,1,1,1,1,1,1,1,0.370845204,0.179487179,0.15,0,0.171717172,0,0,0,0,1,0,0,0
2781,0.805714286,0.714285714,0.571428571,0.5,0.4,0.571428571,0.571428571,0.571428571,1,1,1,1,1,1,1,1,1,1,1,1,0
2782,0.896,0.752380952,0.6,0.555555556,0.5,0.6,0.6,0.6,1,1,1,1,1,0.666666667,0.333333333,1,1,1,1,1,0
2783,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,0,1,0,1,1
2784,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0.666666667,1,0,1,0,0,0
2785,0.998518519,0.977777778,0.933333333,0.962962963,0.96,0.965517241,0.965517241,0.965517241,1,1,1,1,1,1,1,1,0,1,1,1,1
2786,0.551851852,0.551851852,0.2,0,0,0,0,0.105263158,0.359312169,0.115555556,0,0,0,0,0,0,0,1,0,0,0
